ID,Order,SKU,Member
3024,8071554,15669832,SSCESNS
3025,8071554,15668465,SSCESNS
3026,7387521,15669878,SSSRREW
3027,7387521,15668478,SSSRREW
3028,7387521,7689353,SSSRREW
3029,7387521,15669781,SSSRREW
3030,7387521,21408952,SSSRREW
3031,8098117,15669880,SWNEWRZ
3032,8098117,7637309,SWNEWRZ
3033,8098117,15669817,SWNEWRZ
3034,8098117,15669864,SWNEWRZ
3035,8098117,7572310,SWNEWRZ
3036,8114312,15668688,SSOHCZO
3037,8114312,15668460,SSOHCZO
3038,8114312,15668466,SSOHCZO
3039,8114312,15669869,SSOHCZO
3040,8114312,15668381,SSOHCZO
3041,8133089,15668469,SSECELH
3042,8133089,15668688,SSECELH
3043,8133089,15668378,SSECELH
3044,8133089,15668465,SSECELH
3045,8133089,15668462,SSECELH
3046,8091884,15669878,SSEHHWW
3047,8091884,15669856,SSEHHWW
3048,8091884,7580802,SSEHHWW
3049,8091884,15669880,SSEHHWW
3050,8091884,15669772,SSEHHWW
3051,8134798,15668685,SSSHLRH
3052,8134798,15670252,SSSHLRH
3053,8134798,15668687,SSSHLRH
3054,8134798,15669869,SSSHLRH
3055,8134798,15669864,SSSHLRH
3056,8104378,15668457,SSSWOLZ
3057,8104378,15668688,SSSWOLZ
3058,8104378,15669863,SSSWOLZ
3059,8104378,15668471,SSSWOLZ
3060,8104378,15668521,SSSWOLZ
3061,8065400,15668381,SSLZWEN
3062,8065400,15668688,SSLZWEN
3063,8065400,15668378,SSLZWEN
3064,8065400,15668465,SSLZWEN
3065,8065400,15669856,SSLZWEN
3066,8261883,7580823,SWENCOC
3067,8261883,15669878,SWENCOC
3068,8261883,15669856,SWENCOC
3069,8261883,15668381,SWENCOC
3070,8261883,15669777,SWENCOC
3071,8080218,15668469,SWCZELR
3072,8080218,15668378,SWCZELR
3073,8080218,15668687,SWCZELR
3074,8080218,15668380,SWCZELR
3075,8080218,15668688,SWCZELR
3076,8176714,15668465,SSWLSWS
3077,8176714,15669856,SSWLSWS
3078,8176714,15668688,SSWLSWS
3079,8176714,7625765,SSWLSWS
3080,8176714,15668453,SSWLSWS
3081,8317527,15669881,SSOCCSO
3082,8317527,15669780,SSOCCSO
3083,8317527,15668379,SSOCCSO
3084,8317527,15668381,SSOCCSO
3085,8317527,15668451,SSOCCSO
3086,7795816,15669878,SWOOEZE
3087,7795816,15669776,SWOOEZE
3088,7795816,15668459,SWOOEZE
3089,7795816,15669870,SWOOEZE
3090,7795816,15668473,SWOOEZE
3091,8152500,15669872,SSZWRWL
3092,8152500,15669763,SSZWRWL
3093,8152500,15669988,SSZWRWL
3094,8152500,15669861,SSZWRWL
3095,8152500,15669864,SSZWRWL
3096,7370585,15668460,SWHRNRE
3097,7370585,15668458,SWHRNRE
3098,7370585,15668381,SWHRNRE
3099,7370585,15668688,SWHRNRE
3100,7370585,15670267,SWHRNRE
3101,8089421,15669887,SSZEZHN
3102,8089421,15669832,SSZEZHN
3103,8089421,15669835,SSZEZHN
3104,8089421,15669872,SSZEZHN
3105,8089421,15670267,SSZEZHN
3106,7709440,15669778,SWOHCZL
3107,7709440,15669860,SWOHCZL
3108,7709440,15669866,SWOHCZL
3109,7709440,15669861,SWOHCZL
3110,7709440,15669772,SWOHCZL
3111,8094702,15668478,SSCRRRE
3112,8094702,15668379,SSCRRRE
3113,8094702,15668467,SSCRRRE
3114,8094702,15668375,SSCRRRE
3115,8094702,15668455,SSCRRRE
3116,7742017,15668467,SWLRSOE
3117,7742017,15668460,SWLRSOE
3118,7742017,15668462,SWLRSOE
3119,7742017,15668457,SWLRSOE
3120,7742017,15668455,SWLRSOE
3121,8076187,15668685,SSRHNHL
3122,8076187,15668379,SSRHNHL
3123,8076187,15668455,SSRHNHL
3124,8076187,15669880,SSRHNHL
3125,8076187,15668468,SSRHNHL
3126,8102497,15668467,SSRENSN
3127,8102497,15668381,SSRENSN
3128,8102497,15668460,SSRENSN
3129,8102497,15668688,SSRENSN
3130,8102497,15670157,SSRENSN
3131,7712484,15668378,SWRCHWS
3132,7712484,15668478,SWRCHWS
3133,7712484,15669780,SWRCHWS
3134,7712484,15668467,SWRCHWS
3135,7712484,15668463,SWRCHWS
3136,7436171,15668378,SSSSZSE
3137,7436171,15668416,SSSSZSE
3138,7436171,15668688,SSSSZSE
3139,7436171,15670157,SSSSZSE
3140,7436171,15668471,SSSSZSE
3141,8269882,15668473,SWNHZNW
3142,8269882,15668470,SWNHZNW
3143,8269882,15668684,SWNHZNW
3144,8269882,15669880,SWNHZNW
3145,8269882,15669764,SWNHZNW
3146,8339940,15669775,SWLONSR
3147,8339940,15669857,SWLONSR
3148,8339940,15669878,SWLONSR
3149,8339940,15669880,SWLONSR
3150,8339940,15669825,SWLONSR
3151,8084980,15669817,SSOOWNN
3152,8084980,15669872,SSOOWNN
3153,8084980,15668688,SSOOWNN
3154,8084980,15668460,SSOOWNN
3155,8084980,15669988,SSOOWNN
3156,8166910,15668416,SSZHCSO
3157,8166910,15668469,SSZHCSO
3158,8166910,15668449,SSZHCSO
3159,8166910,15668462,SSZHCSO
3160,8166910,15668381,SSZHCSO
3161,8289377,15669872,SSRHCOW
3162,8289377,15668379,SSRHCOW
3163,8289377,15668467,SSRHCOW
3164,8289377,15669880,SSRHCOW
3165,8289377,15669988,SSRHCOW
3166,7581908,15668474,SWCCRWW
3167,7581908,15668381,SWCCRWW
3168,7581908,15668594,SWCCRWW
3169,7581908,15668458,SWCCRWW
3170,7581908,15668689,SWCCRWW
3171,8179077,15668381,SSONEOS
3172,8179077,15669864,SSONEOS
3173,8179077,15669859,SSONEOS
3174,8179077,15669863,SSONEOS
3175,8179077,15669773,SSONEOS
3176,8226852,15668460,SWRCCCC
3177,8226852,15669856,SWRCCCC
3178,8226852,15669861,SWRCCCC
3179,8226852,15670267,SWRCCCC
3180,8226852,15669832,SWRCCCC
3181,8213552,15668467,SWRHRHL
3182,8213552,15668478,SWRHRHL
3183,8213552,15670251,SWRHRHL
3184,8213552,15669878,SWRHRHL
3185,8213552,15668379,SWRHRHL
3186,7682167,15669789,SWOSHSO
3187,7682167,15669777,SWOSHSO
3188,7682167,15670251,SWOSHSO
3189,7682167,15670157,SWOSHSO
3190,7682167,15669780,SWOSHSO
